1548147520591934208,-1.66268,-0.07911,0.11620,0.71623,0.00452,-0.69784,-0.00312,-0.42433,-0.03225,-0.00613,
1548147520691864064,-1.70552,-0.07739,0.11536,0.71288,0.00348,-0.70126,-0.00395,-0.57782,0.00333,-0.04875,
1548147520791783936,-1.75188,-0.07681,0.11845,0.71196,0.00253,-0.70220,-0.00404,-0.43620,-0.02613,0.02496,
1548147520891704064,-1.80731,-0.08064,0.11556,0.70908,0.00157,-0.70512,-0.00414,-0.46014,0.00331,0.00904,
1548147520991624192,-1.85384,-0.07880,0.11646,0.70484,0.00064,-0.70935,-0.00530,-0.45685,-0.03507,-0.00865,
1548147521091544064,-1.89646,-0.07724,0.11773,0.70119,-0.00046,-0.71295,-0.00616,-0.44078,-0.00707,-0.00215,
1548147521191464192,-1.93894,-0.07422,0.11739,0.69853,-0.00152,-0.71554,-0.00711,-0.42454,-0.01271,-0.00544,
1548147521291384064,-1.98570,-0.07049,0.11454,0.69648,-0.00438,-0.71749,-0.01045,-0.40727,-0.01269,-0.01108,
1548147521391303936,-2.02290,-0.06397,0.11395,0.69511,-0.00675,-0.71876,-0.01284,-0.37943,-0.00118,-0.00198,
1548147521491224064,-2.06452,-0.05645,0.11193,0.69440,-0.01072,-0.71932,-0.01632,-0.31890,-0.00352,0.00336,
1548147521591154176,-2.09358,-0.04701,0.11248,0.69431,-0.01503,-0.71922,-0.02070,-0.16885,0.01994,0.06133,
1548147521691074048,-2.10421,-0.03854,0.11027,0.69396,-0.01744,-0.71943,-0.02304,0.22870,-0.00031,-0.02326,
1548147521790994176,-2.10634,-0.03644,0.10284,0.69485,-0.01834,-0.71851,-0.02417,0.15840,-0.00161,0.02300,
1548147521890914048,-2.10384,-0.03493,0.10027,0.69545,-0.01845,-0.71795,-0.02373,0.07960,-0.00413,0.01663,
1548147521990833920,-2.10735,-0.03288,0.09945,0.69563,-0.02019,-0.71765,-0.02576,0.01451,-0.00526,0.00267,
1548147522090754048,-2.11308,-0.03036,0.09947,0.69593,-0.02074,-0.71733,-0.02634,-0.03976,0.00447,-0.00410,
1548147522190674176,-2.12042,-0.02940,0.09962,0.69598,-0.02161,-0.71721,-0.02732,-0.05664,-0.00485,-0.00536,
1548147522290594048,-2.12779,-0.02814,0.10072,0.69606,-0.02189,-0.71711,-0.02777,-0.05805,0.00145,-0.00360,
1548147522390524160,-2.13391,-0.02687,0.10229,0.69624,-0.02268,-0.71687,-0.02888,-0.03260,-0.00414,-0.00095,
1548147522490444032,-2.13490,-0.02602,0.10350,0.69654,-0.02267,-0.71657,-0.02908,0.02812,0.00291,-0.00440,
1548147522590363904,-2.13244,-0.02673,0.10435,0.69692,-0.02238,-0.71622,-0.02871,0.02989,-0.00191,-0.00418,
1548147522690284032,-2.13140,-0.02789,0.10521,0.69725,-0.02192,-0.71593,-0.02835,0.00257,-0.00059,-0.00505,
1548147522790204160,-2.13218,-0.02894,0.10604,0.69740,-0.02166,-0.71580,-0.02834,-0.00463,-0.00009,-0.00509,
1548147522890124032,-2.13204,-0.02965,0.10714,0.69762,-0.02124,-0.71560,-0.02805,0.01052,-0.00124,-0.00569,
1548147522990044160,-2.13075,-0.03113,0.10809,0.69788,-0.02050,-0.71540,-0.02741,0.01292,0.00090,-0.00570,
1548147523089964032,-2.12972,-0.03283,0.10882,0.69804,-0.01990,-0.71528,-0.02693,0.00595,-0.00131,-0.00583,
1548147523189883904,-2.12890,-0.03457,0.10956,0.69818,-0.01923,-0.71518,-0.02639,0.00761,0.00179,-0.00574,
1548147523289814016,-2.12698,-0.03721,0.11004,0.69811,-0.01788,-0.71533,-0.02514,0.04587,0.00647,-0.00505,
1548147523389734144,-2.11896,-0.04008,0.11000,0.69800,-0.01723,-0.71548,-0.02434,0.15692,-0.01564,-0.00301,
1548147523489654016,-2.09997,-0.04113,0.11085,0.69871,-0.01709,-0.71478,-0.02448,0.25868,-0.00432,0.00131,
1548147523589574144,-2.07247,-0.04326,0.11246,0.69966,-0.01571,-0.71392,-0.02350,0.32317,-0.00318,0.00686,
1548147523689494016,-2.03971,-0.04559,0.11343,0.70100,-0.01499,-0.71265,-0.02250,0.36543,-0.00653,0.00084,
1548147523789413888,-2.00233,-0.04489,0.11564,0.70230,-0.01422,-0.71141,-0.02178,0.40660,0.01158,0.01084,
1548147523889334016,-1.96538,-0.04679,0.11693,0.70519,-0.01171,-0.70865,-0.01956,0.49909,-0.00895,0.00653,
1548147523989253888,-1.91420,-0.04758,0.11839,0.70908,-0.01037,-0.70481,-0.01852,0.52496,0.00730,-0.00243,
1548147524089184000,-1.86767,-0.04626,0.11778,0.71355,-0.01060,-0.70027,-0.01877,0.47039,0.01099,-0.00209,
1548147524189104128,-1.82171,-0.04611,0.11779,0.71662,-0.00898,-0.69719,-0.01766,0.43721,0.00581,-0.00146,
1548147524289024000,-1.77994,-0.04511,0.11785,0.71839,-0.00874,-0.69534,-0.01847,0.41110,-0.00264,-0.01692,
1548147524388943872,-1.73616,-0.04627,0.11651,0.71913,-0.00679,-0.69463,-0.01729,0.49588,0.01058,0.02596,
1548147524488864000,-1.69161,-0.04537,0.11812,0.72185,-0.00552,-0.69184,-0.01644,0.43001,-0.00029,-0.01056,
1548147524588783872,-1.64734,-0.04372,0.11598,0.72197,-0.00364,-0.69176,-0.01461,0.44337,0.02305,-0.01833,
1548147524688704000,-1.60036,-0.04096,0.11371,0.72158,-0.00210,-0.69221,-0.01285,0.45031,0.01358,-0.01822,
1548147524788624128,-1.55383,-0.03790,0.11093,0.72115,0.00073,-0.69270,-0.00985,0.48863,0.00479,-0.03134,
1548147524888544000,-1.50617,-0.03517,0.10817,0.72202,0.00223,-0.69181,-0.00831,0.48862,0.01455,-0.04145,
1548147524988473856,-1.45810,-0.03154,0.10602,0.72364,0.00248,-0.69013,-0.00733,0.46923,0.02638,-0.02617,
1548147525088393984,-1.41058,-0.02720,0.10300,0.72519,0.00333,-0.68852,-0.00597,0.44435,0.02409,-0.02601,
1548147525188313856,-1.36888,-0.03129,0.10340,0.72564,-0.00067,-0.68800,-0.00971,0.40802,0.02191,-0.02257,
1548147525288233984,-1.32750,-0.03459,0.10162,0.72555,-0.00337,-0.68805,-0.01231,0.41348,0.00822,-0.01603,
1548147525388154112,-1.28728,-0.03732,0.10016,0.72477,-0.00548,-0.68882,-0.01462,0.40854,0.00925,-0.02031,
1548147525488073984,-1.24498,-0.03885,0.10136,0.72270,-0.00761,-0.69092,-0.01656,0.41113,0.01654,-0.02279,
1548147525587993856,-1.20492,-0.04234,0.09962,0.72113,-0.00845,-0.69252,-0.01799,0.41849,-0.00248,-0.02316,
1548147525687913984,-1.16342,-0.04514,0.09725,0.72023,-0.00974,-0.69339,-0.01947,0.43916,0.00799,-0.01923,
1548147525787833856,-1.11628,-0.04589,0.09685,0.72025,-0.01067,-0.69332,-0.02073,0.44917,-0.01605,-0.01963,
1548147525887763968,-1.07140,-0.04689,0.09408,0.72069,-0.01081,-0.69285,-0.02108,0.46495,-0.00480,-0.02326,
1548147525987684096,-1.02568,-0.04842,0.09240,0.72160,-0.01087,-0.69190,-0.02137,0.48530,-0.01409,-0.02389,
1548147526087603968,-0.97009,-0.04903,0.08751,0.72522,-0.01233,-0.68806,-0.02191,0.56985,0.07765,-0.05146,
1548147526187523840,-0.91840,-0.04045,0.08497,0.72706,-0.01340,-0.68618,-0.01895,0.46776,-0.04561,-0.00953,
1548147526287443968,-0.86141,-0.03873,0.08240,0.72830,-0.01004,-0.68495,-0.01803,0.53939,-0.00173,-0.06166,
1548147526387363840,-0.80655,-0.03309,0.07473,0.73042,-0.00790,-0.68276,-0.01654,0.57510,-0.00597,-0.07035,
1548147526487283968,-0.75093,-0.03125,0.06891,0.73376,-0.00524,-0.67920,-0.01597,0.60677,-0.01795,-0.06427,
1548147526587204096,-0.69052,-0.02568,0.06252,0.73713,-0.00597,-0.67554,-0.01575,0.58467,0.02269,-0.05707,
1548147526687123968,-0.63312,-0.01984,0.05828,0.74046,-0.00475,-0.67196,-0.01297,0.55179,0.04065,-0.04725,
1548147526787053824,-0.57842,-0.01364,0.05309,0.74317,-0.00531,-0.66899,-0.01123,0.51933,0.02777,-0.04003,
1548147526886973952,-0.52689,-0.00891,0.05124,0.74552,-0.00463,-0.66640,-0.00925,0.48580,0.01867,-0.04246,
1548147526986893824,-0.47786,-0.00349,0.04690,0.74787,-0.00341,-0.66380,-0.00737,0.46478,0.00366,-0.03933,
1548147527086813952,-0.43224,-0.00091,0.04407,0.74975,-0.00305,-0.66169,-0.00665,0.47905,0.01677,-0.05952,
1548147527186734080,-0.38137,0.00283,0.03829,0.75216,-0.00198,-0.65895,-0.00603,0.53750,-0.00035,-0.06537,
1548147527286653952,-0.32803,0.00488,0.03399,0.75489,-0.00129,-0.65582,-0.00579,0.55366,0.01045,-0.06125,
1548147527386574080,-0.27099,0.00669,0.02841,0.75729,-0.00074,-0.65305,-0.00546,0.54571,0.00170,-0.06100,
1548147527486493952,-0.22242,0.01396,0.02086,0.75509,-0.00082,-0.65561,-0.00381,0.51977,0.04915,-0.05347,
1548147527586413824,-0.16580,0.02086,0.01570,0.75853,0.00077,-0.65164,-0.00134,0.44003,-0.00011,-0.05902,
1548147527686343936,-0.11694,0.02742,0.00739,0.75664,0.00276,-0.65383,0.00014,0.46771,0.02616,-0.05080,
1548147527786264064,-0.06914,0.03376,-0.00009,0.75461,0.00527,-0.65615,0.00179,0.50888,0.00536,-0.07114,
1548147527886183936,-0.01702,0.03577,-0.00555,0.75399,0.00580,-0.65686,0.00155,0.51486,-0.00680,-0.08622,
1548147527986104064,0.03560,0.03902,-0.01423,0.75414,0.00681,-0.65667,0.00196,0.53251,0.01485,-0.08731,
1548147528086023680,0.09252,0.04367,-0.02248,0.75511,0.00774,-0.65555,0.00244,0.55591,0.01378,-0.07221,
1548147528185943808,0.14946,0.04775,-0.02980,0.75632,0.00785,-0.65415,0.00252,0.56027,0.03911,-0.06933,
1548147528285863936,0.20646,0.05367,-0.03554,0.75820,0.00543,-0.65199,0.00257,0.49089,-0.03049,-0.00380,
1548147528385783808,0.21855,0.05750,-0.03790,0.75900,0.00370,-0.65108,-0.00019,-0.22145,0.03327,-0.03219,
1548147528485713920,0.17062,0.05614,-0.03353,0.75693,0.00377,-0.65348,-0.00114,-0.14517,-0.00370,0.03064,
1548147528585634048,0.13227,0.05700,-0.02873,0.75656,0.00482,-0.65390,0.00080,-0.00876,-0.02173,0.00086,
1548147528685553664,0.11914,0.05636,-0.02515,0.75664,0.00401,-0.65381,-0.00047,0.07876,0.01334,-0.00755,
1548147528785473792,0.12254,0.05775,-0.02516,0.75710,0.00409,-0.65329,-0.00036,0.12817,0.00658,-0.01167,
1548147528885393920,0.13368,0.05830,-0.02611,0.75836,0.00200,-0.65183,-0.00248,0.04353,0.01289,0.00746,
1548147528985313792,0.12762,0.05861,-0.02590,0.75772,0.00259,-0.65257,-0.00164,-0.06419,-0.00576,0.00476,
1548147529085233920,0.12090,0.05746,-0.02565,0.75760,0.00327,-0.65271,-0.00109,0.02010,0.01074,0.00316,
1548147529185154048,0.12423,0.05790,-0.02610,0.75794,0.00152,-0.65232,-0.00277,0.04102,0.00512,0.00713,
1548147529285073920,0.12626,0.05814,-0.02646,0.75818,0.00157,-0.65204,-0.00264,-0.04159,0.00718,0.00468,
1548147529385003776,0.12501,0.05713,-0.02682,0.75798,0.00179,-0.65227,-0.00249,-0.00220,0.00929,0.00473,
1548147529484923904,0.12688,0.05705,-0.02709,0.75818,0.00112,-0.65204,-0.00308,0.00127,0.00712,0.00590,
1548147529584843776,0.12793,0.05670,-0.02729,0.75817,0.00082,-0.65205,-0.00344,-0.01972,0.01064,0.00591,
1548147529684763904,0.12912,0.05608,-0.02738,0.75815,0.00054,-0.65207,-0.00371,-0.00979,0.00957,0.00665,
1548147529784684032,0.13045,0.05577,-0.02741,0.75818,0.00033,-0.65204,-0.00388,-0.02081,0.00835,0.00708,
1548147529884603904,0.13173,0.05497,-0.02745,0.75813,-0.00010,-0.65208,-0.00431,-0.01765,0.00973,0.00768,
1548147529984523776,0.13325,0.05457,-0.02750,0.75814,-0.00039,-0.65207,-0.00459,-0.02231,0.00820,0.00809,
1548147530084443904,0.13460,0.05383,-0.02756,0.75810,-0.00079,-0.65212,-0.00497,-0.02303,0.00868,0.00867,
1548147530184363776,0.13599,0.05307,-0.02757,0.75808,-0.00122,-0.65214,-0.00538,-0.02539,0.00879,0.00883,
1548147530284293888,0.13744,0.05224,-0.02761,0.75805,-0.00167,-0.65217,-0.00580,-0.02690,0.00854,0.00912,
1548147530384214016,0.13889,0.05106,-0.02759,0.75801,-0.00228,-0.65221,-0.00638,-0.02883,0.00858,0.00918,
1548147530484133888,0.14023,0.04981,-0.02768,0.75797,-0.00291,-0.65225,-0.00698,-0.03042,0.00813,0.00954,
1548147530584053760,0.14172,0.04884,-0.02770,0.75794,-0.00343,-0.65227,-0.00748,-0.03233,0.00798,0.00965,
1548147530683973888,0.14306,0.04812,-0.02775,0.75791,-0.00382,-0.65230,-0.00785,-0.03436,0.00757,0.00991,
1548147530783893760,0.14432,0.04699,-0.02778,0.75787,-0.00438,-0.65234,-0.00838,-0.03554,0.00812,0.01060,
1548147530883813888,0.14548,0.04557,-0.02761,0.75782,-0.00506,-0.65238,-0.00903,-0.03654,0.00794,0.01066,
1548147530983734016,0.14704,0.04402,-0.02761,0.75777,-0.00581,-0.65243,-0.00973,-0.03839,0.00796,0.01098,
1548147531083653888,0.14831,0.04250,-0.02759,0.75772,-0.00655,-0.65246,-0.01043,-0.03964,0.00788,0.01124,
1548147531183583744,0.14947,0.04089,-0.02761,0.75768,-0.00731,-0.65250,-0.01115,-0.04062,0.00803,0.01172,
1548147531283503872,0.15065,0.03926,-0.02759,0.75763,-0.00807,-0.65252,-0.01187,-0.04179,0.00823,0.01172,
1548147531383423744,0.15176,0.03769,-0.02760,0.75759,-0.00885,-0.65255,-0.01259,-0.04258,0.00822,0.01144,
1548147531483343872,0.15284,0.03601,-0.02764,0.75754,-0.00963,-0.65258,-0.01334,-0.04403,0.00861,0.01159,
1548147531583264000,0.15393,0.03470,-0.02765,0.75751,-0.01026,-0.65260,-0.01393,-0.04504,0.00908,0.01140,
1548147531683183872,0.15497,0.03342,-0.02767,0.75747,-0.01089,-0.65262,-0.01453,-0.04570,0.00886,0.01180,
1548147531783103744,0.15589,0.03201,-0.02768,0.75744,-0.01154,-0.65263,-0.01513,-0.04717,0.00857,0.01126,
1548147531883023616,0.15685,0.03030,-0.02771,0.75739,-0.01233,-0.65265,-0.01588,-0.04790,0.00876,0.01162,
1548147531982953728,0.15788,0.02865,-0.02774,0.75734,-0.01311,-0.65267,-0.01661,-0.04896,0.00848,0.01193,
1548147532082873856,0.15882,0.02733,-0.02776,0.75731,-0.01373,-0.65269,-0.01719,-0.05021,0.00886,0.01222,
1548147532182793728,0.15969,0.02554,-0.02775,0.75726,-0.01450,-0.65271,-0.01793,-0.05100,0.00849,0.01233,
1548147532282713856,0.16069,0.02462,-0.02769,0.75723,-0.01495,-0.65272,-0.01835,-0.05215,0.00832,0.01232,
1548147532382633728,0.16143,0.02302,-0.02769,0.75718,-0.01569,-0.65274,-0.01906,-0.05302,0.00852,0.01231,
1548147532482553600,0.16224,0.02164,-0.02770,0.75714,-0.01627,-0.65275,-0.01961,-0.05397,0.00790,0.01243,
1548147532582473728,0.16306,0.02072,-0.02771,0.75712,-0.01670,-0.65275,-0.02001,-0.05482,0.00810,0.01264,
1548147532682393856,0.16388,0.01950,-0.02772,0.75708,-0.01726,-0.65277,-0.02053,-0.05602,0.00916,0.01267,
1548147532782323712,0.16425,0.01799,-0.02771,0.75704,-0.01792,-0.65278,-0.02116,-0.05618,0.00866,0.01242,
1548147532882233856,0.16534,0.01682,-0.02769,0.75700,-0.01847,-0.65280,-0.02166,-0.05861,0.00833,0.01254,
1548147532982163712,0.16600,0.01537,-0.02776,0.75696,-0.01912,-0.65280,-0.02228,-0.06003,0.00880,0.01240,
1548147533082083584,0.16667,0.01399,-0.02782,0.75692,-0.01976,-0.65281,-0.02289,-0.06051,0.00911,0.01261,
1548147533182003712,0.16744,0.01318,-0.02778,0.75690,-0.02014,-0.65281,-0.02325,-0.06166,0.00833,0.01273,
1548147533281923840,0.16804,0.01204,-0.02783,0.75687,-0.02063,-0.65281,-0.02371,-0.06275,0.00862,0.01250,
1548147533381843712,0.16865,0.01097,-0.02803,0.75685,-0.02112,-0.65280,-0.02417,-0.06255,0.00884,0.01268,
1548147533481763840,0.16963,0.00957,-0.02804,0.75681,-0.02173,-0.65280,-0.02475,-0.06343,0.00803,0.01225,
1548147533581683968,0.17020,0.00829,-0.02807,0.75678,-0.02230,-0.65280,-0.02530,-0.06423,0.00847,0.01279,
1548147533681603584,0.17066,0.00697,-0.02810,0.75674,-0.02286,-0.65280,-0.02583,-0.06466,0.00775,0.01290,
1548147533781533696,0.17112,0.00599,-0.02818,0.75672,-0.02329,-0.65279,-0.02623,-0.06511,0.00785,0.01264,
1548147533881453824,0.17166,0.00510,-0.02820,0.75669,-0.02371,-0.65280,-0.02663,-0.06581,0.00770,0.01301,
1548147533981373696,0.17212,0.00395,-0.02822,0.75666,-0.02421,-0.65279,-0.02711,-0.06607,0.00801,0.01302,
1548147534081293824,0.17254,0.00308,-0.02827,0.75664,-0.02460,-0.65279,-0.02748,-0.06595,0.00776,0.01298,
1548147534181213952,0.17301,0.00221,-0.02823,0.75661,-0.02499,-0.65279,-0.02785,-0.06694,0.00820,0.01302,
1548147534281133568,0.17332,0.00116,-0.02830,0.75659,-0.02544,-0.65279,-0.02829,-0.06650,0.00830,0.01285,
1548147534381053696,0.17381,0.00016,-0.02832,0.75656,-0.02588,-0.65279,-0.02870,-0.06692,0.00840,0.01239,
1548147534480973824,0.17420,-0.00093,-0.02840,0.75653,-0.02632,-0.65278,-0.02912,-0.06708,0.00843,0.01240,
1548147534580903680,0.17461,-0.00179,-0.02838,0.75651,-0.02667,-0.65278,-0.02944,-0.06791,0.00758,0.01235,
1548147534680823808,0.17441,-0.00254,-0.02850,0.75650,-0.02698,-0.65276,-0.02973,-0.06660,0.00718,0.01226,
1548147534780743936,0.17531,-0.00318,-0.02844,0.75647,-0.02730,-0.65277,-0.03005,-0.06825,0.00784,0.01255,
1548147534880663552,0.17566,-0.00408,-0.02847,0.75645,-0.02767,-0.65276,-0.03039,-0.06829,0.00792,0.01275,
1548147534980583680,0.17605,-0.00489,-0.02843,0.75641,-0.02803,-0.65277,-0.03073,-0.06797,0.00785,0.01256,
1548147535080503808,0.17633,-0.00557,-0.02852,0.75640,-0.02831,-0.65276,-0.03100,-0.06825,0.00825,0.01278,
1548147535180423680,0.17665,-0.00628,-0.02858,0.75638,-0.02859,-0.65276,-0.03126,-0.06834,0.00807,0.01272,
1548147535280343808,0.17696,-0.00705,-0.02859,0.75636,-0.02892,-0.65275,-0.03157,-0.06821,0.00792,0.01270,
1548147535380263680,0.17731,-0.00771,-0.02857,0.75634,-0.02922,-0.65275,-0.03186,-0.06875,0.00740,0.01178,
1548147535480193536,0.17752,-0.00848,-0.02868,0.75632,-0.02952,-0.65275,-0.03214,-0.06885,0.00757,0.01236,
1548147535580113664,0.17778,-0.00919,-0.02872,0.75630,-0.02980,-0.65274,-0.03241,-0.06860,0.00792,0.01229,
1548147535680033792,0.17810,-0.00986,-0.02872,0.75628,-0.03009,-0.65274,-0.03268,-0.06844,0.00752,0.01223,
1548147535779953664,0.17838,-0.01038,-0.02876,0.75627,-0.03031,-0.65273,-0.03287,-0.06889,0.00766,0.01212,
1548147535879873792,0.17863,-0.01095,-0.02886,0.75625,-0.03057,-0.65273,-0.03312,-0.06862,0.00742,0.01216,
1548147535979793664,0.17891,-0.01153,-0.02889,0.75624,-0.03081,-0.65272,-0.03335,-0.06816,0.00732,0.01238,
1548147536079713792,0.17921,-0.01199,-0.02892,0.75622,-0.03100,-0.65272,-0.03353,-0.06844,0.00698,0.01251,
1548147536179633664,0.17948,-0.01249,-0.02894,0.75620,-0.03122,-0.65272,-0.03374,-0.06822,0.00658,0.01211,
1548147536279563776,0.17970,-0.01292,-0.02895,0.75619,-0.03140,-0.65271,-0.03391,-0.06820,0.00664,0.01244,
1548147536379483648,0.17996,-0.01335,-0.02895,0.75618,-0.03155,-0.65271,-0.03406,-0.06895,0.00626,0.01205,
1548147536479403776,0.18017,-0.01367,-0.02904,0.75617,-0.03170,-0.65271,-0.03419,-0.06803,0.00704,0.01201,
1548147536579323648,0.18004,-0.01400,-0.02908,0.75617,-0.03181,-0.65270,-0.03429,-0.06626,0.00654,0.01154,
1548147536679243776,0.18064,-0.01437,-0.02915,0.75615,-0.03194,-0.65271,-0.03441,-0.06817,0.00746,0.01195,
1548147536779163648,0.18086,-0.01469,-0.02918,0.75615,-0.03206,-0.65270,-0.03454,-0.06750,0.00709,0.01206,
1548147536879083520,0.18120,-0.01483,-0.02915,0.75614,-0.03215,-0.65270,-0.03461,-0.06812,0.00703,0.01181,
1548147536979003648,0.18138,-0.01521,-0.02917,0.75613,-0.03225,-0.65271,-0.03471,-0.06827,0.00612,0.01209,
1548147537078923776,0.18156,-0.01537,-0.02923,0.75612,-0.03234,-0.65270,-0.03479,-0.06833,0.00716,0.01209,
1548147537178843648,0.18177,-0.01554,-0.02925,0.75612,-0.03241,-0.65270,-0.03486,-0.06782,0.00674,0.01246,
1548147537278773760,0.18203,-0.01571,-0.02926,0.75611,-0.03248,-0.65270,-0.03493,-0.06740,0.00727,0.01203,
1548147537378693632,0.18226,-0.01585,-0.02926,0.75610,-0.03254,-0.65271,-0.03498,-0.06729,0.00673,0.01235,
1548147537478613504,0.18247,-0.01603,-0.02928,0.75610,-0.03260,-0.65271,-0.03504,-0.06683,0.00697,0.01193,
1548147537578533632,0.18266,-0.01621,-0.02931,0.75609,-0.03265,-0.65271,-0.03507,-0.06689,0.00541,0.01183,
1548147537678453760,0.18281,-0.01631,-0.02939,0.75612,-0.03267,-0.65267,-0.03511,-0.06778,0.00624,0.01277,
1548147537778373632,0.18309,-0.01635,-0.02930,0.75610,-0.03271,-0.65269,-0.03512,-0.06352,0.00682,0.01150,
1548147537878293760,0.18320,-0.01648,-0.02940,0.75618,-0.03276,-0.65260,-0.03516,-0.06655,0.00630,0.01101,
1548147537978213632,0.18317,-0.01611,-0.02927,0.75648,-0.03312,-0.65220,-0.03575,-0.08934,0.00082,0.01150,
1548147538078143488,0.17692,-0.01853,-0.02863,0.75612,-0.03088,-0.65282,-0.03401,-0.15288,0.01970,0.01698,
1548147538178063616,0.16396,-0.01835,-0.02830,0.75760,-0.03165,-0.65107,-0.03402,-0.27397,0.00681,0.03202,
1548147538277983744,0.13700,-0.01662,-0.02277,0.75681,-0.03104,-0.65200,-0.03416,-0.42037,0.03365,0.05266,
1548147538377903616,0.09236,-0.01300,-0.01683,0.75578,-0.03146,-0.65319,-0.03409,-0.55036,0.02751,0.06927,
1548147538477823744,0.04966,-0.00729,-0.01110,0.75421,-0.03073,-0.65509,-0.03284,-0.47882,0.05854,0.10139,
1548147538577743616,0.00314,-0.00275,-0.00108,0.75355,-0.02889,-0.65603,-0.03096,-0.47202,0.02380,0.08436,
1548147538677663488,-0.04132,0.00310,0.00695,0.75377,-0.02831,-0.65587,-0.02942,-0.45137,0.03862,0.07752,
1548147538777583616,-0.08600,0.00615,0.01160,0.75488,-0.02760,-0.65468,-0.02827,-0.43629,0.02485,0.05834,
1548147538877503744,-0.13048,0.00953,0.01656,0.75613,-0.02699,-0.65329,-0.02725,-0.43410,0.02703,0.04298,
1548147538977433600,-0.17662,0.01091,0.02040,0.75693,-0.02637,-0.65241,-0.02693,-0.45832,0.00541,0.03402,
1548147539077353728,-0.22940,0.01150,0.02305,0.75450,-0.02565,-0.65523,-0.02747,-0.43656,0.01307,0.04645,
1548147539177273600,-0.26841,0.01138,0.03069,0.75675,-0.02500,-0.65265,-0.02740,-0.38539,0.00073,0.02952,
1548147539277193472,-0.31093,0.01386,0.03529,0.75554,-0.02486,-0.65409,-0.02650,-0.42806,0.01394,0.05204,
1548147539377113600,-0.35855,0.01401,0.03906,0.75322,-0.02476,-0.65676,-0.02645,-0.50091,0.02726,0.04898,
1548147539477033728,-0.41115,0.01375,0.04371,0.75073,-0.02379,-0.65972,-0.02475,-0.54351,0.00699,0.04857,
1548147539576953600,-0.46762,0.01067,0.04764,0.74762,-0.02290,-0.66328,-0.02450,-0.56404,0.00202,0.03825,
1548147539676873728,-0.52483,0.01218,0.05194,0.74449,-0.02284,-0.66679,-0.02468,-0.58672,-0.00875,0.02444,
1548147539776803840,-0.58686,0.00275,0.05239,0.74171,-0.02142,-0.66989,-0.02558,-0.60279,-0.02615,0.02922,
1548147539876723456,-0.64591,0.00128,0.05562,0.73838,-0.02025,-0.67358,-0.02588,-0.56924,-0.01347,0.02637,
1548147539976643584,-0.69772,-0.00690,0.05852,0.73533,-0.01921,-0.67695,-0.02590,-0.50539,-0.01171,0.03475,
1548147540076563712,-0.74518,-0.00642,0.06363,0.73296,-0.01844,-0.67956,-0.02510,-0.47740,-0.00234,0.04164,
